District,Location,School Type,Category,Composition,Number,Population,No/100000
Shikarpur,Total,Primary,INSTITUTIONS,MIXED,749,"1,231,481",60.82107641
Shikarpur,Total,Primary,ENROLMENT,TOTAL,97348,"1,231,481",7904.953467
Shikarpur,Total,Primary,ENROLMENT,MALE,59943,"1,231,481",4867.553783
Shikarpur,Total,Primary,ENROLMENT,FEMALE,37405,"1,231,481",3037.399684
Shikarpur,Total,Primary,TEACHING STAFF,TOTAL,3292,"1,231,481",267.3204053
Shikarpur,Total,Primary,TEACHING STAFF,MALE,2629,"1,231,481",213.4827902
Shikarpur,Total,Primary,TEACHING STAFF,FEMALE,663,"1,231,481",53.83761503
Shikarpur,Total,Middle,INSTITUTIONS,TOTAL,53,"1,231,481",4.303761081
Shikarpur,Total,Middle,INSTITUTIONS,MALE,8,"1,231,481",0.649624314
Shikarpur,Total,Middle,INSTITUTIONS,FEMALE,12,"1,231,481",0.974436471
Shikarpur,Total,Middle,INSTITUTIONS,MIXED,33,"1,231,481",2.679700296
Shikarpur,Total,Middle,ENROLMENT,TOTAL,5572,"1,231,481",452.4633348
Shikarpur,Total,Middle,ENROLMENT,MALE,3176,"1,231,481",257.9008527
Shikarpur,Total,Middle,ENROLMENT,FEMALE,2396,"1,231,481",194.5624821
Shikarpur,Total,Middle,TEACHING STAFF,TOTAL,289,"1,231,481",23.46767835
Shikarpur,Total,Middle,TEACHING STAFF,MALE,207,"1,231,481",16.80902913
Shikarpur,Total,Middle,TEACHING STAFF,FEMALE,82,"1,231,481",6.65864922
Shikarpur,Total,Secondary,INSTITUTIONS,TOTAL,54,"1,231,481",4.38496412
Shikarpur,Total,Secondary,INSTITUTIONS,MALE,14,"1,231,481",1.13684255
Shikarpur,Total,Secondary,INSTITUTIONS,FEMALE,16,"1,231,481",1.299248628
Shikarpur,Total,Secondary,INSTITUTIONS,MIXED,24,"1,231,481",1.948872942
Shikarpur,Total,Secondary,ENROLMENT,TOTAL,28056,"1,231,481",2278.23247
Shikarpur,Total,Secondary,ENROLMENT,MALE,18334,"1,231,481",1488.776522
Shikarpur,Total,Secondary,ENROLMENT,FEMALE,9722,"1,231,481",789.4559478
Shikarpur,Total,Secondary,TEACHING STAFF,TOTAL,1018,"1,231,481",82.66469397
Shikarpur,Total,Secondary,TEACHING STAFF,MALE,727,"1,231,481",59.03460955
Shikarpur,Total,Secondary,TEACHING STAFF,FEMALE,291,"1,231,481",23.63008443
Shikarpur,Total,Higher secondary,INSTITUTIONS,TOTAL,12,"1,231,481",0.974436471
Shikarpur,Total,Higher secondary,INSTITUTIONS,MALE,5,"1,231,481",0.406015196
Shikarpur,Total,Higher secondary,INSTITUTIONS,FEMALE,3,"1,231,481",0.243609118
Shikarpur,Total,Higher secondary,INSTITUTIONS,MIXED,4,"1,231,481",0.324812157
Shikarpur,Total,Higher secondary,ENROLMENT,TOTAL,15167,"1,231,481",1231.606497
Shikarpur,Total,Higher secondary,ENROLMENT,MALE,11562,"1,231,481",938.86954
Shikarpur,Total,Higher secondary,ENROLMENT,FEMALE,3605,"1,231,481",292.7369566
Shikarpur,Total,Higher secondary,TEACHING STAFF,TOTAL,390,"1,231,481",31.66918531
Shikarpur,Total,Higher secondary,TEACHING STAFF,MALE,305,"1,231,481",24.76692698
Shikarpur,Total,Higher secondary,TEACHING STAFF,FEMALE,85,"1,231,481",6.902258338
Kashmore,Urban,Primary,INSTITUTIONS,TOTAL,62,"2,404,334",2.578676673
Kashmore,Urban,Primary,INSTITUTIONS,MALE,5,"2,404,334",0.207957796
Kashmore,Urban,Primary,INSTITUTIONS,FEMALE,11,"2,404,334",0.457507152
Kashmore,Urban,Primary,INSTITUTIONS,MIXED,46,"2,404,334",1.913211725
Kashmore,Urban,Primary,ENROLMENT,TOTAL,6835,"2,404,334",284.2783074
Kashmore,Urban,Primary,ENROLMENT,MALE,4638,"2,404,334",192.9016518
Kashmore,Urban,Primary,ENROLMENT,FEMALE,2197,"2,404,334",91.37665566
Kashmore,Urban,Primary,TEACHING STAFF,TOTAL,236,"2,404,334",9.815607981
Kashmore,Urban,Primary,TEACHING STAFF,MALE,165,"2,404,334",6.862607275
Kashmore,Urban,Primary,TEACHING STAFF,FEMALE,71,"2,404,334",2.953000706
Kashmore,Urban,Middle,INSTITUTIONS,TOTAL,4,"2,404,334",0.166366237
Kashmore,Urban,Middle,INSTITUTIONS,MALE,1,"2,404,334",0.041591559
Kashmore,Urban,Middle,INSTITUTIONS,FEMALE,1,"2,404,334",0.041591559
Kashmore,Urban,Middle,INSTITUTIONS,MIXED,2,"2,404,334",0.083183118
Kashmore,Urban,Middle,ENROLMENT,TOTAL,647,"2,404,334",26.90973883
Kashmore,Urban,Middle,ENROLMENT,MALE,500,"2,404,334",20.79577962
Kashmore,Urban,Middle,ENROLMENT,FEMALE,147,"2,404,334",6.113959209
Kashmore,Urban,Middle,TEACHING STAFF,TOTAL,25,"2,404,334",1.039788981
Kashmore,Urban,Middle,TEACHING STAFF,MALE,20,"2,404,334",0.831831185
Kashmore,Urban,Middle,TEACHING STAFF,FEMALE,5,"2,404,334",0.207957796
Kashmore,Urban,Secondary,INSTITUTIONS,TOTAL,8,"2,404,334",0.332732474
Kashmore,Urban,Secondary,INSTITUTIONS,MALE,0,"2,404,334",0
Kashmore,Urban,Secondary,INSTITUTIONS,FEMALE,1,"2,404,334",0.041591559
Kashmore,Urban,Secondary,INSTITUTIONS,MIXED,7,"2,404,334",0.291140915
Kashmore,Urban,Secondary,ENROLMENT,TOTAL,7284,"2,404,334",302.9529175
Kashmore,Urban,Secondary,ENROLMENT,MALE,5342,"2,404,334",222.1821095
Kashmore,Urban,Secondary,ENROLMENT,FEMALE,1942,"2,404,334",80.77080805
Kashmore,Urban,Secondary,TEACHING STAFF,TOTAL,247,"2,404,334",10.27311513
Kashmore,Urban,Secondary,TEACHING STAFF,MALE,206,"2,404,334",8.567861204
Kashmore,Urban,Secondary,TEACHING STAFF,FEMALE,41,"2,404,334",1.705253929
Kashmore,Urban,Higher secondary,INSTITUTIONS,TOTAL,3,"2,404,334",0.124774678
Kashmore,Urban,Higher secondary,INSTITUTIONS,MALE,0,"2,404,334",0
Kashmore,Urban,Higher secondary,INSTITUTIONS,FEMALE,2,"2,404,334",0.083183118
Kashmore,Urban,Higher secondary,INSTITUTIONS,MIXED,1,"2,404,334",0.041591559
Kashmore,Urban,Higher secondary,ENROLMENT,TOTAL,3413,"2,404,334",141.9519917
Kashmore,Urban,Higher secondary,ENROLMENT,MALE,1522,"2,404,334",63.30235317
Kashmore,Urban,Higher secondary,ENROLMENT,FEMALE,1891,"2,404,334",78.64963853
Kashmore,Urban,Higher secondary,TEACHING STAFF,TOTAL,101,"2,404,334",4.200747484
Kashmore,Urban,Higher secondary,TEACHING STAFF,MALE,43,"2,404,334",1.788437047
Kashmore,Urban,Higher secondary,TEACHING STAFF,FEMALE,58,"2,404,334",2.412310436
Kashmore,Rural,Primary,INSTITUTIONS,TOTAL,1202,"2,404,334",49.99305421
Kashmore,Rural,Primary,INSTITUTIONS,MALE,171,"2,404,334",7.11215663
Kashmore,Rural,Primary,INSTITUTIONS,FEMALE,138,"2,404,334",5.739635175
Kashmore,Rural,Primary,INSTITUTIONS,MIXED,893,"2,404,334",37.1412624
Kashmore,Rural,Primary,ENROLMENT,TOTAL,76834,"2,404,334",3195.645863
Kashmore,Rural,Primary,ENROLMENT,MALE,53542,"2,404,334",2226.895265
Kashmore,Rural,Primary,ENROLMENT,FEMALE,23292,"2,404,334",968.7505979
Kashmore,Rural,Primary,TEACHING STAFF,TOTAL,2429,"2,404,334",101.0258974
Kashmore,Rural,Primary,TEACHING STAFF,MALE,2081,"2,404,334",86.55203478
Kashmore,Rural,Primary,TEACHING STAFF,FEMALE,348,"2,404,334",14.47386262
Kashmore,Rural,Middle,INSTITUTIONS,TOTAL,50,"2,404,334",2.079577962
Kashmore,Rural,Middle,INSTITUTIONS,MALE,1,"2,404,334",0.041591559
Kashmore,Rural,Middle,INSTITUTIONS,FEMALE,11,"2,404,334",0.457507152
Kashmore,Rural,Middle,INSTITUTIONS,MIXED,38,"2,404,334",1.580479251
Kashmore,Rural,Middle,ENROLMENT,TOTAL,4880,"2,404,334",202.9668091
Kashmore,Rural,Middle,ENROLMENT,MALE,3194,"2,404,334",132.8434402
Kashmore,Rural,Middle,ENROLMENT,FEMALE,1686,"2,404,334",70.12336888
Kashmore,Rural,Middle,TEACHING STAFF,TOTAL,279,"2,404,334",11.60404503
Kashmore,Rural,Middle,TEACHING STAFF,MALE,235,"2,404,334",9.774016422
Kashmore,Rural,Middle,TEACHING STAFF,FEMALE,44,"2,404,334",1.830028607
Kashmore,Rural,Secondary,INSTITUTIONS,TOTAL,30,"2,404,334",1.247746777
Kashmore,Rural,Secondary,INSTITUTIONS,MALE,3,"2,404,334",0.124774678
Kashmore,Rural,Secondary,INSTITUTIONS,FEMALE,5,"2,404,334",0.207957796
Kashmore,Rural,Secondary,INSTITUTIONS,MIXED,22,"2,404,334",0.915014303
Kashmore,Rural,Secondary,ENROLMENT,TOTAL,10896,"2,404,334",453.1816295
Kashmore,Rural,Secondary,ENROLMENT,MALE,7395,"2,404,334",307.5695806
Kashmore,Rural,Secondary,ENROLMENT,FEMALE,3501,"2,404,334",145.6120489
Kashmore,Rural,Secondary,TEACHING STAFF,TOTAL,432,"2,404,334",17.96755359
Kashmore,Rural,Secondary,TEACHING STAFF,MALE,365,"2,404,334",15.18091912
Kashmore,Rural,Secondary,TEACHING STAFF,FEMALE,67,"2,404,334",2.786634469
Kashmore,Rural,Higher secondary,INSTITUTIONS,TOTAL,9,"2,404,334",0.374324033
Kashmore,Rural,Higher secondary,INSTITUTIONS,MALE,3,"2,404,334",0.124774678
Kashmore,Rural,Higher secondary,INSTITUTIONS,FEMALE,0,"2,404,334",0
Kashmore,Rural,Higher secondary,INSTITUTIONS,MIXED,6,"2,404,334",0.249549355
Kashmore,Rural,Higher secondary,ENROLMENT,TOTAL,13110,"2,404,334",545.2653417
Kashmore,Rural,Higher secondary,ENROLMENT,MALE,10240,"2,404,334",425.8975666
Kashmore,Rural,Higher secondary,ENROLMENT,FEMALE,2870,"2,404,334",119.367775
Kashmore,Rural,Higher secondary,TEACHING STAFF,TOTAL,383,"2,404,334",15.92956719
Kashmore,Rural,Higher secondary,TEACHING STAFF,MALE,363,"2,404,334",15.09773601
Kashmore,Rural,Higher secondary,TEACHING STAFF,FEMALE,20,"2,404,334",0.831831185
Kashmore,Total,Primary,INSTITUTIONS,TOTAL,1264,"2,404,334",52.57173088
Kashmore,Total,Primary,INSTITUTIONS,MALE,176,"2,404,334",7.320114427
Kashmore,Total,Primary,INSTITUTIONS,FEMALE,149,"2,404,334",6.197142327
Kashmore,Total,Primary,INSTITUTIONS,MIXED,939,"2,404,334",39.05447413
Kashmore,Total,Primary,ENROLMENT,TOTAL,83669,"2,404,334",3479.92417
Kashmore,Total,Primary,ENROLMENT,MALE,58180,"2,404,334",2419.796917
Kashmore,Total,Primary,ENROLMENT,FEMALE,25489,"2,404,334",1060.127254
Kashmore,Total,Primary,TEACHING STAFF,TOTAL,2665,"2,404,334",110.8415054
Kashmore,Total,Primary,TEACHING STAFF,MALE,2246,"2,404,334",93.41464206
Kashmore,Total,Primary,TEACHING STAFF,FEMALE,419,"2,404,334",17.42686332
Kashmore,Total,Middle,INSTITUTIONS,TOTAL,54,"2,404,334",2.245944199
Kashmore,Total,Middle,INSTITUTIONS,MALE,2,"2,404,334",0.083183118
Kashmore,Total,Middle,INSTITUTIONS,FEMALE,12,"2,404,334",0.499098711
Kashmore,Total,Middle,INSTITUTIONS,MIXED,40,"2,404,334",1.66366237
Kashmore,Total,Middle,ENROLMENT,TOTAL,5527,"2,404,334",229.8765479
Kashmore,Total,Middle,ENROLMENT,MALE,3694,"2,404,334",153.6392198
Kashmore,Total,Middle,ENROLMENT,FEMALE,1833,"2,404,334",76.23732809
Kashmore,Total,Middle,TEACHING STAFF,TOTAL,304,"2,404,334",12.64383401
Kashmore,Total,Middle,TEACHING STAFF,MALE,255,"2,404,334",10.60584761
Kashmore,Total,Middle,TEACHING STAFF,FEMALE,49,"2,404,334",2.037986403
Kashmore,Total,Secondary,INSTITUTIONS,TOTAL,38,"2,404,334",1.580479251
Kashmore,Total,Secondary,INSTITUTIONS,MALE,3,"2,404,334",0.124774678
Kashmore,Total,Secondary,INSTITUTIONS,FEMALE,6,"2,404,334",0.249549355
Kashmore,Total,Secondary,INSTITUTIONS,MIXED,29,"2,404,334",1.206155218
Kashmore,Total,Secondary,ENROLMENT,TOTAL,18180,"2,404,334",756.134547
Kashmore,Total,Secondary,ENROLMENT,MALE,12737,"2,404,334",529.7516901
Kashmore,Total,Secondary,ENROLMENT,FEMALE,5443,"2,404,334",226.382857
Kashmore,Total,Secondary,TEACHING STAFF,TOTAL,679,"2,404,334",28.24066873
Kashmore,Total,Secondary,TEACHING STAFF,MALE,571,"2,404,334",23.74878033
Kashmore,Total,Secondary,TEACHING STAFF,FEMALE,108,"2,404,334",4.491888398
Kashmore,Total,Higher secondary,INSTITUTIONS,TOTAL,12,"2,404,334",0.499098711
Kashmore,Total,Higher secondary,INSTITUTIONS,MALE,3,"2,404,334",0.124774678
Kashmore,Total,Higher secondary,INSTITUTIONS,FEMALE,2,"2,404,334",0.083183118
Kashmore,Total,Higher secondary,INSTITUTIONS,MIXED,7,"2,404,334",0.291140915
Kashmore,Total,Higher secondary,ENROLMENT,TOTAL,16523,"2,404,334",687.2173334
Kashmore,Total,Higher secondary,ENROLMENT,MALE,11762,"2,404,334",489.1999198
Kashmore,Total,Higher secondary,ENROLMENT,FEMALE,4761,"2,404,334",198.0174136
Kashmore,Total,Higher secondary,TEACHING STAFF,TOTAL,484,"2,404,334",20.13031467
Kashmore,Total,Higher secondary,TEACHING STAFF,MALE,406,"2,404,334",16.88617305
Kashmore,Total,Higher secondary,TEACHING STAFF,FEMALE,78,"2,404,334",3.244141621
Kamber Shahdadkot,Urban,Primary,INSTITUTIONS,TOTAL,122,"1,341,042",9.097403362
Kamber Shahdadkot,Urban,Primary,INSTITUTIONS,MALE,7,"1,341,042",0.52198216
Kamber Shahdadkot,Urban,Primary,INSTITUTIONS,FEMALE,18,"1,341,042",1.34223984
Kamber Shahdadkot,Urban,Primary,INSTITUTIONS,MIXED,97,"1,341,042",7.233181362
Kamber Shahdadkot,Urban,Primary,ENROLMENT,TOTAL,30373,"1,341,042",2264.880593
Kamber Shahdadkot,Urban,Primary,ENROLMENT,MALE,17368,"1,341,042",1295.112308
Kamber Shahdadkot,Urban,Primary,ENROLMENT,FEMALE,13005,"1,341,042",969.7682847
Kamber Shahdadkot,Urban,Primary,TEACHING STAFF,TOTAL,1049,"1,341,042",78.22275514
Kamber Shahdadkot,Urban,Primary,TEACHING STAFF,MALE,770,"1,341,042",57.41803762
Kamber Shahdadkot,Urban,Primary,TEACHING STAFF,FEMALE,279,"1,341,042",20.80471753
Kamber Shahdadkot,Urban,Middle,INSTITUTIONS,TOTAL,6,"1,341,042",0.44741328
Kamber Shahdadkot,Urban,Middle,INSTITUTIONS,MALE,0,"1,341,042",0
Kamber Shahdadkot,Urban,Middle,INSTITUTIONS,FEMALE,3,"1,341,042",0.22370664
Kamber Shahdadkot,Urban,Middle,INSTITUTIONS,MIXED,3,"1,341,042",0.22370664
Kamber Shahdadkot,Urban,Middle,ENROLMENT,TOTAL,1364,"1,341,042",101.7119523
Kamber Shahdadkot,Urban,Middle,ENROLMENT,MALE,492,"1,341,042",36.68788897
Kamber Shahdadkot,Urban,Middle,ENROLMENT,FEMALE,872,"1,341,042",65.02406338
Kamber Shahdadkot,Urban,Middle,TEACHING STAFF,TOTAL,62,"1,341,042",4.623270561
Kamber Shahdadkot,Urban,Middle,TEACHING STAFF,MALE,48,"1,341,042",3.579306241
Kamber Shahdadkot,Urban,Middle,TEACHING STAFF,FEMALE,14,"1,341,042",1.04396432
Kamber Shahdadkot,Urban,Secondary,INSTITUTIONS,TOTAL,10,"1,341,042",0.7456888
Kamber Shahdadkot,Urban,Secondary,INSTITUTIONS,MALE,3,"1,341,042",0.22370664
Kamber Shahdadkot,Urban,Secondary,INSTITUTIONS,FEMALE,2,"1,341,042",0.14913776
Kamber Shahdadkot,Urban,Secondary,INSTITUTIONS,MIXED,5,"1,341,042",0.3728444
Kamber Shahdadkot,Urban,Secondary,ENROLMENT,TOTAL,13355,"1,341,042",995.8673927
Kamber Shahdadkot,Urban,Secondary,ENROLMENT,MALE,8443,"1,341,042",629.585054
Kamber Shahdadkot,Urban,Secondary,ENROLMENT,FEMALE,4912,"1,341,042",366.2823387
Kamber Shahdadkot,Urban,Secondary,TEACHING STAFF,TOTAL,446,"1,341,042",33.25772049
Kamber Shahdadkot,Urban,Secondary,TEACHING STAFF,MALE,337,"1,341,042",25.12971257
Kamber Shahdadkot,Urban,Secondary,TEACHING STAFF,FEMALE,109,"1,341,042",8.128007922
Kamber Shahdadkot,Urban,Higher secondary,INSTITUTIONS,TOTAL,3,"1,341,042",0.22370664
Kamber Shahdadkot,Urban,Higher secondary,INSTITUTIONS,MALE,0,"1,341,042",0
Kamber Shahdadkot,Urban,Higher secondary,INSTITUTIONS,FEMALE,2,"1,341,042",0.14913776
Kamber Shahdadkot,Urban,Higher secondary,INSTITUTIONS,MIXED,1,"1,341,042",0.07456888
Kamber Shahdadkot,Urban,Higher secondary,ENROLMENT,TOTAL,3503,"1,341,042",261.2147867
Kamber Shahdadkot,Urban,Higher secondary,ENROLMENT,MALE,44,"1,341,042",3.281030721
Kamber Shahdadkot,Urban,Higher secondary,ENROLMENT,FEMALE,3459,"1,341,042",257.933756
Kamber Shahdadkot,Urban,Higher secondary,TEACHING STAFF,TOTAL,97,"1,341,042",7.233181362
Kamber Shahdadkot,Urban,Higher secondary,TEACHING STAFF,MALE,2,"1,341,042",0.14913776
Kamber Shahdadkot,Urban,Higher secondary,TEACHING STAFF,FEMALE,95,"1,341,042",7.084043602
Kamber Shahdadkot,Rural,Primary,INSTITUTIONS,TOTAL,1260,"1,341,042",93.95678883
Kamber Shahdadkot,Rural,Primary,INSTITUTIONS,MALE,163,"1,341,042",12.15472744
Kamber Shahdadkot,Rural,Primary,INSTITUTIONS,FEMALE,164,"1,341,042",12.22929632
Kamber Shahdadkot,Rural,Primary,INSTITUTIONS,MIXED,933,"1,341,042",69.57276506
Kamber Shahdadkot,Rural,Primary,ENROLMENT,TOTAL,106462,"1,341,042",7938.752105
Kamber Shahdadkot,Rural,Primary,ENROLMENT,MALE,63622,"1,341,042",4744.221285
Kamber Shahdadkot,Rural,Primary,ENROLMENT,FEMALE,42840,"1,341,042",3194.53082
Kamber Shahdadkot,Rural,Primary,TEACHING STAFF,TOTAL,2989,"1,341,042",222.8863824
Kamber Shahdadkot,Rural,Primary,TEACHING STAFF,MALE,2308,"1,341,042",172.1049751
Kamber Shahdadkot,Rural,Primary,TEACHING STAFF,FEMALE,681,"1,341,042",50.78140729
Kamber Shahdadkot,Rural,Middle,INSTITUTIONS,TOTAL,54,"1,341,042",4.026719521
Kamber Shahdadkot,Rural,Middle,INSTITUTIONS,MALE,4,"1,341,042",0.29827552
Kamber Shahdadkot,Rural,Middle,INSTITUTIONS,FEMALE,20,"1,341,042",1.4913776
Kamber Shahdadkot,Rural,Middle,INSTITUTIONS,MIXED,30,"1,341,042",2.237066401
Kamber Shahdadkot,Rural,Middle,ENROLMENT,TOTAL,5561,"1,341,042",414.6775418
Kamber Shahdadkot,Rural,Middle,ENROLMENT,MALE,2796,"1,341,042",208.4945885
Kamber Shahdadkot,Rural,Middle,ENROLMENT,FEMALE,2765,"1,341,042",206.1829533
Kamber Shahdadkot,Rural,Middle,TEACHING STAFF,TOTAL,299,"1,341,042",22.29609513
Kamber Shahdadkot,Rural,Middle,TEACHING STAFF,MALE,200,"1,341,042",14.913776
Kamber Shahdadkot,Rural,Middle,TEACHING STAFF,FEMALE,99,"1,341,042",7.382319122
Kamber Shahdadkot,Rural,Secondary,INSTITUTIONS,TOTAL,36,"1,341,042",2.684479681
Kamber Shahdadkot,Rural,Secondary,INSTITUTIONS,MALE,6,"1,341,042",0.44741328
Kamber Shahdadkot,Rural,Secondary,INSTITUTIONS,FEMALE,5,"1,341,042",0.3728444
Kamber Shahdadkot,Rural,Secondary,INSTITUTIONS,MIXED,25,"1,341,042",1.864222001
Kamber Shahdadkot,Rural,Secondary,ENROLMENT,TOTAL,20292,"1,341,042",1513.151713
Kamber Shahdadkot,Rural,Secondary,ENROLMENT,MALE,14352,"1,341,042",1070.212566
Kamber Shahdadkot,Rural,Secondary,ENROLMENT,FEMALE,5940,"1,341,042",442.9391473
Kamber Shahdadkot,Rural,Secondary,TEACHING STAFF,TOTAL,705,"1,341,042",52.57106041
Kamber Shahdadkot,Rural,Secondary,TEACHING STAFF,MALE,597,"1,341,042",44.51762137
Kamber Shahdadkot,Rural,Secondary,TEACHING STAFF,FEMALE,108,"1,341,042",8.053439042
Kamber Shahdadkot,Rural,Higher secondary,INSTITUTIONS,TOTAL,7,"1,341,042",0.52198216
Kamber Shahdadkot,Rural,Higher secondary,INSTITUTIONS,MALE,3,"1,341,042",0.22370664
Kamber Shahdadkot,Rural,Higher secondary,INSTITUTIONS,FEMALE,1,"1,341,042",0.07456888
Kamber Shahdadkot,Rural,Higher secondary,INSTITUTIONS,MIXED,3,"1,341,042",0.22370664
Kamber Shahdadkot,Rural,Higher secondary,ENROLMENT,TOTAL,8244,"1,341,042",614.7458469
Kamber Shahdadkot,Rural,Higher secondary,ENROLMENT,MALE,5675,"1,341,042",423.1783941
Kamber Shahdadkot,Rural,Higher secondary,ENROLMENT,FEMALE,2569,"1,341,042",191.5674528
Kamber Shahdadkot,Rural,Higher secondary,TEACHING STAFF,TOTAL,238,"1,341,042",17.74739344
Kamber Shahdadkot,Rural,Higher secondary,TEACHING STAFF,MALE,205,"1,341,042",15.2866204
Kamber Shahdadkot,Rural,Higher secondary,TEACHING STAFF,FEMALE,33,"1,341,042",2.460773041
Kamber Shahdadkot,Total,Primary,INSTITUTIONS,TOTAL,1382,"1,341,042",103.0541922
Kamber Shahdadkot,Total,Primary,INSTITUTIONS,MALE,170,"1,341,042",12.6767096
Kamber Shahdadkot,Total,Primary,INSTITUTIONS,FEMALE,182,"1,341,042",13.57153616
Kamber Shahdadkot,Total,Primary,INSTITUTIONS,MIXED,1030,"1,341,042",76.80594642
Kamber Shahdadkot,Total,Primary,ENROLMENT,TOTAL,136835,"1,341,042",10203.6327
Kamber Shahdadkot,Total,Primary,ENROLMENT,MALE,80990,"1,341,042",6039.333593
Kamber Shahdadkot,Total,Primary,ENROLMENT,FEMALE,55845,"1,341,042",4164.299105
Kamber Shahdadkot,Total,Primary,TEACHING STAFF,TOTAL,4038,"1,341,042",301.1091375
Kamber Shahdadkot,Total,Primary,TEACHING STAFF,MALE,3078,"1,341,042",229.5230127
Kamber Shahdadkot,Total,Primary,TEACHING STAFF,FEMALE,960,"1,341,042",71.58612482
Kamber Shahdadkot,Total,Middle,INSTITUTIONS,TOTAL,60,"1,341,042",4.474132801
Kamber Shahdadkot,Total,Middle,INSTITUTIONS,MALE,4,"1,341,042",0.29827552
Kamber Shahdadkot,Total,Middle,INSTITUTIONS,FEMALE,23,"1,341,042",1.71508424
Kamber Shahdadkot,Total,Middle,INSTITUTIONS,MIXED,33,"1,341,042",2.460773041
Kamber Shahdadkot,Total,Middle,ENROLMENT,TOTAL,6925,"1,341,042",516.3894941
Kamber Shahdadkot,Total,Middle,ENROLMENT,MALE,3288,"1,341,042",245.1824775
Kamber Shahdadkot,Total,Middle,ENROLMENT,FEMALE,3637,"1,341,042",271.2070166
Kamber Shahdadkot,Total,Middle,TEACHING STAFF,TOTAL,361,"1,341,042",26.91936569
Kamber Shahdadkot,Total,Middle,TEACHING STAFF,MALE,248,"1,341,042",18.49308225
Kamber Shahdadkot,Total,Middle,TEACHING STAFF,FEMALE,113,"1,341,042",8.426283442
Kamber Shahdadkot,Total,Secondary,INSTITUTIONS,TOTAL,46,"1,341,042",3.430168481
Kamber Shahdadkot,Total,Secondary,INSTITUTIONS,MALE,9,"1,341,042",0.67111992
Kamber Shahdadkot,Total,Secondary,INSTITUTIONS,FEMALE,7,"1,341,042",0.52198216
Kamber Shahdadkot,Total,Secondary,INSTITUTIONS,MIXED,30,"1,341,042",2.237066401
Kamber Shahdadkot,Total,Secondary,ENROLMENT,TOTAL,33647,"1,341,042",2509.019106
Kamber Shahdadkot,Total,Secondary,ENROLMENT,MALE,22795,"1,341,042",1699.79762
Kamber Shahdadkot,Total,Secondary,ENROLMENT,FEMALE,10852,"1,341,042",809.221486
Kamber Shahdadkot,Total,Secondary,TEACHING STAFF,TOTAL,1151,"1,341,042",85.8287809
Kamber Shahdadkot,Total,Secondary,TEACHING STAFF,MALE,934,"1,341,042",69.64733394
Kamber Shahdadkot,Total,Secondary,TEACHING STAFF,FEMALE,217,"1,341,042",16.18144696
Kamber Shahdadkot,Total,Higher secondary,INSTITUTIONS,TOTAL,10,"1,341,042",0.7456888
Kamber Shahdadkot,Total,Higher secondary,INSTITUTIONS,MALE,3,"1,341,042",0.22370664
Kamber Shahdadkot,Total,Higher secondary,INSTITUTIONS,FEMALE,3,"1,341,042",0.22370664
Kamber Shahdadkot,Total,Higher secondary,INSTITUTIONS,MIXED,4,"1,341,042",0.29827552
Kamber Shahdadkot,Total,Higher secondary,ENROLMENT,TOTAL,11747,"1,341,042",875.9606336
Kamber Shahdadkot,Total,Higher secondary,ENROLMENT,MALE,5719,"1,341,042",426.4594248
Kamber Shahdadkot,Total,Higher secondary,ENROLMENT,FEMALE,6028,"1,341,042",449.5012088
Kamber Shahdadkot,Total,Higher secondary,TEACHING STAFF,TOTAL,335,"1,341,042",24.98057481
Kamber Shahdadkot,Total,Higher secondary,TEACHING STAFF,MALE,207,"1,341,042",15.43575816
Kamber Shahdadkot,Total,Higher secondary,TEACHING STAFF,FEMALE,128,"1,341,042",9.544816643
Khairpur Mirs,Urban,Primary,INSTITUTIONS,TOTAL,183,"2,404,334",7.611255341
Khairpur Mirs,Urban,Primary,INSTITUTIONS,MALE,25,"2,404,334",1.039788981
Khairpur Mirs,Urban,Primary,INSTITUTIONS,FEMALE,19,"2,404,334",0.790239626
Khairpur Mirs,Urban,Primary,INSTITUTIONS,MIXED,139,"2,404,334",5.781226735
Khairpur Mirs,Urban,Primary,ENROLMENT,TOTAL,26086,"2,404,334",1084.957414
Khairpur Mirs,Urban,Primary,ENROLMENT,MALE,16213,"2,404,334",674.32395
Khairpur Mirs,Urban,Primary,ENROLMENT,FEMALE,9873,"2,404,334",410.6334644
Khairpur Mirs,Urban,Primary,TEACHING STAFF,TOTAL,891,"2,404,334",37.05807929
Khairpur Mirs,Urban,Primary,TEACHING STAFF,MALE,595,"2,404,334",24.74697775
Khairpur Mirs,Urban,Primary,TEACHING STAFF,FEMALE,296,"2,404,334",12.31110154
Khairpur Mirs,Urban,Middle,INSTITUTIONS,TOTAL,19,"2,404,334",0.790239626
Khairpur Mirs,Urban,Middle,INSTITUTIONS,MALE,2,"2,404,334",0.083183118
Khairpur Mirs,Urban,Middle,INSTITUTIONS,FEMALE,9,"2,404,334",0.374324033
Khairpur Mirs,Urban,Middle,INSTITUTIONS,MIXED,8,"2,404,334",0.332732474
Khairpur Mirs,Urban,Middle,ENROLMENT,TOTAL,4156,"2,404,334",172.8545202
